"code","site","tree","collection_date","collector","species","location","long","lat","transplant_date","status","block","within_block_position","treatment","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","elev_m"
"S05T04P33",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P34",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P39",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P40",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P41",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","El",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P43",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P45",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P46",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P47",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P48",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P52",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P53",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P54",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P55",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P56",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P57",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P59",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P60",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P61",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","damaged","EL",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S01T01P04",1,1,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2047204,-36.52938581,"5/2/2024","dead","H1",NA,NA,8.38749980926514,9.24166679382324,41.0740737915039,479.327789306641,20.6000003814697,-1.89999997615814,22.5,7.63333320617676,14.1833333969116,14.216667175293,2.45000004768372,1384,155,73,20.428596496582,432,262,264,363,1271.62048339844
"S01T01P06",1,1,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2047204,-36.52938581,"5/2/2024","dead","H1",NA,NA,8.38749980926514,9.24166679382324,41.0740737915039,479.327789306641,20.6000003814697,-1.89999997615814,22.5,7.63333320617676,14.1833333969116,14.216667175293,2.45000004768372,1384,155,73,20.428596496582,432,262,264,363,1271.62048339844
"S01T01P07",1,1,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2047204,-36.52938581,"5/2/2024","dead","H2",NA,NA,8.38749980926514,9.24166679382324,41.0740737915039,479.327789306641,20.6000003814697,-1.89999997615814,22.5,7.63333320617676,14.1833333969116,14.216667175293,2.45000004768372,1384,155,73,20.428596496582,432,262,264,363,1271.62048339844
"S01T01P11",1,1,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2047204,-36.52938581,"5/2/2024","dead","H2",NA,NA,8.38749980926514,9.24166679382324,41.0740737915039,479.327789306641,20.6000003814697,-1.89999997615814,22.5,7.63333320617676,14.1833333969116,14.216667175293,2.45000004768372,1384,155,73,20.428596496582,432,262,264,363,1271.62048339844
"S01T02P06",1,2,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2104012,-36.53110363,"5/7/2024","dead","H2",NA,NA,8.02916622161865,9.22499942779541,40.6387672424316,482.415588378906,20.2999992370605,-2.40000009536743,22.6999988555908,7.28333330154419,13.8666667938232,13.8833332061768,2.04999995231628,1458,165,77,20.8108692169189,456,273,277,381,1356.22192382812
"S01T02P07",1,2,"2/7/2024","ZAR + BRY","pauciflora","Alpine Way, Kosciuszko",148.2104012,-36.53110363,"5/7/2024","dead","H1",NA,NA,8.02916622161865,9.22499942779541,40.6387672424316,482.415588378906,20.2999992370605,-2.40000009536743,22.6999988555908,7.28333330154419,13.8666667938232,13.8833332061768,2.04999995231628,1458,165,77,20.8108692169189,456,273,277,381,1356.22192382812
"S02T09P04",2,9,"2/8/2024","ZAR + BRY","pauciflora","Kosciuszko Road/Guthega Road",148.4881695,-36.31993038,"5/2/2024","dead","H2",NA,NA,8.6458330154419,10.2083339691162,43.4397163391113,488.250396728516,21.6000003814697,-1.89999997615814,23.5,7.96666669845581,14.5500001907349,14.5833330154419,2.59999990463257,1095,118,66,15.6483402252197,334,231,232,273,1189.18823242188
"S02T09P08",2,9,"2/8/2024","ZAR + BRY","pauciflora","Kosciuszko Road/Guthega Road",148.4881695,-36.31993038,"5/2/2024","dead","H2",NA,NA,8.6458330154419,10.2083339691162,43.4397163391113,488.250396728516,21.6000003814697,-1.89999997615814,23.5,7.96666669845581,14.5500001907349,14.5833330154419,2.59999990463257,1095,118,66,15.6483402252197,334,231,232,273,1189.18823242188
"S02T09P15",2,9,"2/8/2024","ZAR + BRY","pauciflora","Kosciuszko Road/Guthega Road",148.4881695,-36.31993038,"5/2/2024","dead","H1",NA,NA,8.6458330154419,10.2083339691162,43.4397163391113,488.250396728516,21.6000003814697,-1.89999997615814,23.5,7.96666669845581,14.5500001907349,14.5833330154419,2.59999990463257,1095,118,66,15.6483402252197,334,231,232,273,1189.18823242188
"S03T02P03",3,2,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4299115,-36.39437037,"5/2/2024","dead","H2",NA,NA,6.27500009536743,9.81666660308838,42.4963912963867,486.889465332031,19.2999992370605,-3.79999995231628,23.0999984741211,2.71666669845581,12.1999998092651,12.1999998092651,0.266666620969772,1681,182,89,21.8288478851318,533,306,306,493,1657.20471191406
"S03T02P08",3,2,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4299115,-36.39437037,"5/2/2024","dead","H1",NA,NA,6.27500009536743,9.81666660308838,42.4963912963867,486.889465332031,19.2999992370605,-3.79999995231628,23.0999984741211,2.71666669845581,12.1999998092651,12.1999998092651,0.266666620969772,1681,182,89,21.8288478851318,533,306,306,493,1657.20471191406
"S03T10P09",3,10,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4284512,-36.38276499,"5/3/2024","dead","H1",NA,NA,6.55416679382324,9.77499961853027,42.3160171508789,485.210632324219,19.5,-3.59999990463257,23.1000003814697,3.04999995231628,12.4666662216187,12.4666662216187,0.566666662693024,1653,179,87,21.7221260070801,523,301,301,485,1668.66540527344
"S03T10P15",3,10,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4284512,-36.38276499,"5/3/2024","dead","H1",NA,NA,6.55416679382324,9.77499961853027,42.3160171508789,485.210632324219,19.5,-3.59999990463257,23.1000003814697,3.04999995231628,12.4666662216187,12.4666662216187,0.566666662693024,1653,179,87,21.7221260070801,523,301,301,485,1668.66540527344
"S03T10P17",3,10,"2/8/2024","ZAR + BRY","niphophila","Charlotte Pass/Perisher",148.4284512,-36.38276499,"5/14/2024","dead","H2",NA,NA,6.55416679382324,9.77499961853027,42.3160171508789,485.210632324219,19.5,-3.59999990463257,23.1000003814697,3.04999995231628,12.4666662216187,12.4666662216187,0.566666662693024,1653,179,87,21.7221260070801,523,301,301,485,1668.66540527344
"S04T02P02",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead","H2",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P13",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead","H2",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P16",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead","H2",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P18",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead","H2",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T02P23",4,2,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.3974861,-36.31162772,"5/6/2024","dead","H2",NA,NA,6.42916679382324,9.42500019073486,40.625,503.404144287109,19.3999996185303,-3.79999995231628,23.1999988555908,2.83333325386047,12.5,12.5,0.183333322405815,1695,191,85,24.4095611572266,555,296,296,500,1605.39404296875
"S04T03P03",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead","H1",NA,NA,6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S04T03P11",4,3,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4015212,-36.31983703,"5/2/2024","dead","H2",NA,NA,6.55833339691162,9.44999980926514,41.0869560241699,497.657379150391,19.5,-3.5,23,2.9833333492279,12.5833330154419,12.5833330154419,0.39999994635582,1659,182,85,23.0192356109619,536,296,296,483,1551.22131347656
"S04T05P06",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead","H2",NA,NA,6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S04T05P14",4,5,"2/9/2024","ZAR + BRY","niphophila","Schlink's Pass",148.4006739,-36.33383018,"5/2/2024","dead","H1",NA,NA,6.94583320617676,9.65833282470703,41.9927558898926,491.322235107422,19.7999992370605,-3.20000004768372,23,3.46666669845581,12.8999996185303,12.8999996185303,0.866666674613953,1603,176,82,22.8018226623535,517,288,288,462,1540.8818359375
"S05T02P05",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead","H2",NA,NA,8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P12",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead","H2",NA,NA,8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P13",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead","H2",NA,NA,8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P14",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead","H2",NA,NA,8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T02P22",5,2,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5584052,-35.67097258,"5/2/2024","dead","H1",NA,NA,8.21666622161865,11.5833330154419,45.4248390197754,514.345703125,22.2999992370605,-3.20000004768372,25.5,2.59999990463257,12.283332824707,14.4833335876465,1.81666672229767,1198,140,63,22.9051036834717,380,216,235,373,1345.18884277344
"S05T03P010",5,3,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5627147,-35.66286329,"5/1/2024","dead","H2",NA,NA,8.06666660308838,11.3833332061768,44.9934120178223,514.862426757812,22,-3.29999995231628,25.2999992370605,2.43333339691162,14.283332824707,14.3333330154419,1.66666662693024,1203,139,64,22.4791240692139,379,219,236,372,1374.47106933594
"S05T03P13",5,3,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5627147,-35.66286329,"5/1/2024","dead","H2",NA,NA,8.06666660308838,11.3833332061768,44.9934120178223,514.862426757812,22,-3.29999995231628,25.2999992370605,2.43333339691162,14.283332824707,14.3333330154419,1.66666662693024,1203,139,64,22.4791240692139,379,219,236,372,1374.47106933594
"S05T04P01",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/2/2024","dead","H2",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P16",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/2/2024","dead","H2",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P35",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead","H1",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P44",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead","H1",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P51",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead","H1",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T04P58",5,4,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5658463,-35.6554796,"5/7/2024","dead","H1",NA,NA,7.97916650772095,11.2083330154419,44.6547164916992,514.42578125,21.7999992370605,-3.29999995231628,25.0999984741211,2.36666655540466,14.1833333969116,14.25,1.58333337306976,1201,138,65,22.4105682373047,379,219,237,371,1375.84680175781
"S05T05P05",5,5,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5753374,-35.63213532,"5/1/2024","dead","H1",NA,NA,8.13333320617676,11.0166664123535,44.2436408996582,513.92578125,21.7999992370605,-3.09999990463257,24.8999996185303,2.5,12.2166662216187,14.3833332061768,1.73333323001862,1171,137,63,22.3808460235596,370,214,231,364,1366.77880859375
"S05T06P12",5,6,"2/9/2024","ZAR + BRY","lacrimans","Long Plain",148.5938028,-35.61784443,"5/14/2024","dead","H1",NA,NA,7.99583339691162,10.8583335876465,44.1395645141602,510.532073974609,21.6000003814697,-3,24.6000003814697,2.41666674613953,14.1333332061768,14.1999998092651,1.63333332538605,1148,132,64,21.1055374145508,357,214,230,349,1389.87512207031
"S05T07P10",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","dead","H2",NA,NA,8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T07P18",5,7,"0/05/2023","BRY","lacrimans","Long Plain",148.5911515,-35.62483876,"5/7/2024","dead","H2",NA,NA,8.125,10.9666662216187,44.2204322814941,512.411865234375,21.7999992370605,-3,24.7999992370605,2.51666665077209,14.2833337783813,14.3666667938232,1.75,1159,135,63,22.076099395752,364,213,230,358,1356.31176757812
"S05T15P09",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H2",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P10",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H1",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P12",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H1",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P18",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H2",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P19",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H1",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S05T15P27",5,15,"0/05/2023","BRY","lacrimans","Long Plain",148.5444786,-35.72491793,"5/7/2024","dead","H2",NA,NA,8.2708330154419,11.1416664123535,44.3891105651855,515.608459472656,22.2000007629395,-2.90000009536743,25.1000003814697,2.65000009536743,12.3666667938232,14.5500001907349,1.86666667461395,1226,144,63,23.8106899261475,393,216,240,385,1356.4150390625
"S06T02P14",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","dead","H2",NA,NA,8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T02P30",6,2,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6445585,-35.60294304,"5/7/2024","dead","H1",NA,NA,8.42500019073486,11.6333332061768,45.4427070617676,515.917114257812,22.3999996185303,-3.20000004768372,25.6000003814697,2.81666660308838,12.5,14.6999998092651,2,1077,120,62,18.9415454864502,326,207,221,320,1313.17736816406
"S06T03P01",6,3,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6627797,-35.60956426,"5/2/2024","dead","H2",NA,NA,8.3541669845581,11.3249998092651,44.7628440856934,515.996215820312,22.2000007629395,-3.09999990463257,25.3000011444092,4.94999980926514,12.4333333969116,14.6333332061768,1.93333327770233,1055,117,62,18.2573757171631,318,206,218,310,1311.03161621094
"S06T05P03",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","dead","H1",NA,NA,8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S06T05P25",6,5,"2/9/2024","ZAR + BRY","pauciflora","Long Plain",148.6387252,-35.5979197,"5/7/2024","dead","H2",NA,NA,8.01249980926514,11.2749996185303,44.7420654296875,514.548034667969,21.8999996185303,-3.29999995231628,25.1999988555908,2.41666650772095,14.2166662216187,14.283332824707,1.63333320617676,1101,124,64,19.380443572998,335,212,224,327,1424.67797851562
"S07T01P03",7,1,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.807368,-35.35601803,"5/7/2024","dead","H1",NA,NA,9.70416641235352,10.7416667938232,43.6653099060059,507.598876953125,23,-1.60000002384186,24.6000003814697,6.25,15.8999996185303,15.8999996185303,3.43333315849304,1031,111,63,16.2816963195801,300,208,208,294,1194.67761230469
"S07T02P17",7,2,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.8003298,-35.35940543,"5/13/2024","dead","H1",NA,NA,9.46250057220459,10.6083335876465,43.2993202209473,507.445159912109,22.7000007629395,-1.79999995231628,24.5,5.98333311080933,15.6500005722046,15.6500005722046,3.18333339691162,1024,110,64,16.2637825012207,300,209,209,290,1248.51977539062
"S07T05P11",7,5,"2/17/2024","ZAR + BRY","pauciflora","Namadgi, Mt Franklin Road",148.8051036,-35.38599523,"5/14/2024","dead","H2",NA,NA,9.19583320617676,10.4083337783813,43.0096435546875,504.463958740234,22.2999992370605,-1.89999997615814,24.1999988555908,5.71666669845581,15.283332824707,15.3500003814697,2.96666669845581,1010,107,64,15.2587127685547,294,210,211,282,1320.54113769531
